feature,semantic_type,basis,value_or_bin,development_count,positive_count,negative_count,positive_rate,development_share
FC60_,continuous,exact_values,5.06,2692,108,2584,0.04011887072808321,0.010254925564173283
FC60_,continuous,exact_values,5.1,2472,200,2272,0.08090614886731391,0.00941685586724976
FC60_,continuous,exact_values,5.12,2055,85,1970,0.0413625304136253,0.007828332850808356
FC60_,continuous,exact_values,5.18,2036,54,1982,0.026522593320235755,0.00775595410425587
FC60_,continuous,exact_values,5.19,2150,185,1965,0.08604651162790698,0.008190226583570786
FC60_,continuous,exact_values,5.25,1947,64,1883,0.03287108371854135,0.007416916817773173
FC60_,continuous,exact_values,5.29,2115,157,1958,0.07423167848699763,0.00805689731360568
FC60_,continuous,exact_values,5.31,1923,54,1869,0.028081123244929798,0.007325491032654243
FC60_,continuous,exact_values,5.37,2067,61,2006,0.029511369134010642,0.007874045743367822
FC60_,continuous,exact_values,5.38,2136,142,1994,0.06647940074906367,0.008136894875584744
FC60_,continuous,exact_values,5.44,1831,34,1797,0.018569087930092845,0.006975025523031679
FC60_,continuous,exact_values,5.48,1745,109,1636,0.06246418338108883,0.0066474164596888475
FC60_,continuous,exact_values,5.5,1793,49,1744,0.027328499721137756,0.006830268029926707
FC60_,continuous,exact_values,5.56,1758,34,1724,0.019340159271899887,0.006696938759961601
FC60_,continuous,exact_values,5.57,2115,110,2005,0.05200945626477541,0.00805689731360568
FC60_,continuous,exact_values,5.63,1408,19,1389,0.013494318181818182,0.005363646060310543
FC60_,continuous,exact_values,5.67,1672,93,1579,0.05562200956937799,0.00636932969661877
FC60_,continuous,exact_values,5.69,1811,36,1775,0.019878520154610713,0.006898837368765905
FC60_,continuous,exact_values,5.75,1543,26,1517,0.016850291639662993,0.005877916101604523
FC60_,continuous,exact_values,5.76,1611,67,1544,0.04158907510862818,0.006136955826108157
FC60_,continuous,exact_values,5.82,1702,20,1682,0.011750881316098707,0.006483611928017432
FC60_,continuous,exact_values,5.85,1547,67,1480,0.04330963154492566,0.005893153732457678
FC60_,continuous,exact_values,5.88,1592,27,1565,0.016959798994974875,0.006064577079555671
FC60_,continuous,exact_values,5.95,3059,81,2978,0.02647924158221641,0.01165297819495025
FC60_,continuous,exact_values,6.01,1752,13,1739,0.007420091324200913,0.006674082313681869
FC60_,continuous,exact_values,6.04,1630,58,1572,0.03558282208588957,0.006209334572660642
FC60_,continuous,exact_values,6.07,1556,21,1535,0.013496143958868894,0.005927438401877276
FC60_,continuous,exact_values,6.14,2971,74,2897,0.024907438572871088,0.01131775031618084
FC60_,continuous,exact_values,6.2,1565,11,1554,0.007028753993610224,0.005961723071296875
FC60_,continuous,exact_values,6.23,1404,31,1373,0.02207977207977208,0.005348408429457388
FC60_,continuous,exact_values,6.26,1413,21,1392,0.014861995753715499,0.0053826930988769865
FC60_,continuous,exact_values,6.33,2876,50,2826,0.017385257301808066,0.01095585658341841
FC60_,continuous,exact_values,6.39,1339,12,1327,0.008961911874533234,0.00510079692809362
FC60_,continuous,exact_values,6.42,1128,22,1106,0.01950354609929078,0.0042970119005896965
FC60_,continuous,exact_values,6.45,1286,12,1274,0.00933125972006221,0.004898898319289317
FC60_,continuous,exact_values,6.51,1466,33,1433,0.022510231923601638,0.005584591707681289
FC60_,continuous,exact_values,6.52,1154,5,1149,0.004332755632582322,0.004396056501135203
FC60_,continuous,exact_values,6.58,1122,7,1115,0.006238859180035651,0.004274155454309964
FC60_,continuous,exact_values,6.61,1242,28,1214,0.02254428341384863,0.004731284379904613
FC60_,continuous,exact_values,6.64,1177,5,1172,0.004248088360237893,0.004483672878540844
FC60_,continuous,exact_values,6.7,1302,14,1288,0.010752688172043012,0.004959848842701937
FC60_,continuous,exact_values,6.71,1128,4,1124,0.0035460992907801418,0.0042970119005896965
FC60_,continuous,exact_values,6.77,1101,8,1093,0.007266121707538601,0.004194157892330901
FC60_,continuous,exact_values,6.8,1250,22,1228,0.0176,0.004761759641610922
FC60_,continuous,exact_values,6.83,1007,4,1003,0.003972194637537239,0.003836073567281759
FC60_,continuous,exact_values,6.89,1284,17,1267,0.0132398753894081,0.00489127950386274
FC60_,continuous,exact_values,6.9,1020,7,1013,0.006862745098039216,0.0038855958675545125
FC60_,continuous,exact_values,6.96,882,1,881,0.0011337868480725624,0.003359897603120667
FC60_,continuous,exact_values,6.99,1473,16,1457,0.010862186014935505,0.005611257561674311
FC60_,continuous,exact_values,7.02,876,3,873,0.003424657534246575,0.0033370411568409346
FC60_,continuous,exact_values,7.08,1199,19,1180,0.0158465387823186,0.0045674798482331965
FC60_,continuous,exact_values,7.09,942,2,940,0.0021231422505307855,0.0035884620659179913
FC60_,continuous,exact_values,7.17,1199,7,1192,0.005838198498748957,0.0045674798482331965
FC60_,continuous,exact_values,7.27,1299,12,1287,0.009237875288683603,0.00494842061956207
FC60_,continuous,exact_values,7.36,1072,8,1064,0.007462686567164179,0.004083685068645527
FC60_,continuous,exact_values,7.46,1345,17,1328,0.012639405204460967,0.005123653374373352
FC60_,continuous,exact_values,7.55,1045,6,1039,0.005741626794258373,0.003980831060386731
FC60_,continuous,exact_values,7.65,1158,11,1147,0.009499136442141624,0.004411294131988358
FC60_,continuous,exact_values,7.74,1108,11,1097,0.009927797833935019,0.004220823746323921
FC60_,continuous,exact_values,7.83,1081,8,1073,0.0074005550416281225,0.0041179697380651255
FC60_,continuous,exact_values,7.93,1232,14,1218,0.011363636363636364,0.004693190302771725
FC60_,continuous,exact_values,8.02,1086,7,1079,0.006445672191528545,0.004137016776631569
FC60_,continuous,exact_values,8.12,1048,6,1042,0.0057251908396946565,0.003992259283526597
FC60_,continuous,exact_values,8.21,1089,5,1084,0.004591368227731864,0.004148444999771435
FC60_,continuous,exact_values,8.31,1113,12,1101,0.01078167115902965,0.004239870784890365
FC60_,continuous,exact_values,8.4,1011,2,1009,0.0019782393669634025,0.003851311198134914
FC60_,continuous,exact_values,8.49,1040,6,1034,0.0057692307692307696,0.003961784021820287
FC60_,continuous,exact_values,8.59,1115,7,1108,0.006278026905829596,0.004247489600316943
FC60_,continuous,exact_values,999,3121,179,2942,0.05735341236783082,0.011889161473174151
ACTIN11_,categorical,exact_values,0,8801,325,8476,0.03692762186115214,0.03352659728465418
ACTIN11_,categorical,exact_values,1,107258,6015,101243,0.056079732980290516,0.40858945251192347
ACTIN11_,categorical,exact_values,2,57300,6755,50545,0.11788830715532286,0.21827906197144467
ACTIN11_,categorical,exact_values,<MISSING>,89149,10085,79064,0.11312521733277996,0.3396048882319777
ACTIN21_,categorical,exact_values,0,68671,5661,63010,0.08243654526656084,0.26159583707925094
ACTIN21_,categorical,exact_values,1,54442,2419,52023,0.04443260717828147,0.20739177472686546
ACTIN21_,categorical,exact_values,2,47302,4756,42546,0.10054543148281257,0.18019260365398387
ACTIN21_,categorical,exact_values,<MISSING>,92093,10344,81749,0.11232124048516173,0.35081978453989976
PADUR1_,count,exact_values,1,528,28,500,0.05303030303030303,0.0020113672726164537
PADUR1_,count,exact_values,2,305,33,272,0.10819672131147541,0.0011618693525530651
PADUR1_,count,exact_values,3,209,19,190,0.09090909090909091,0.0007961662120773462
PADUR1_,count,exact_values,4,155,20,135,0.12903225806451613,0.0005904581955597543
PADUR1_,count,exact_values,5,671,128,543,0.19076005961251863,0.002556112575616743
PADUR1_,count,exact_values,6,88,14,74,0.1590909090909091,0.0003352278787694089
PADUR1_,count,exact_values,7,75,8,67,0.10666666666666667,0.00028570557849665534
PADUR1_,count,exact_values,8,98,11,87,0.11224489795918367,0.0003733219559022963
PADUR1_,count,exact_values,9,16,1,15,0.0625,6.09505234126198e-05
PADUR1_,count,exact_values,10,3121,496,2625,0.15892342198013457,0.011889161473174151
PADUR1_,count,exact_values,11,17,3,14,0.17647058823529413,6.475993112590855e-05
PADUR1_,count,exact_values,12,141,23,118,0.16312056737588654,0.0005371264875737121
PADUR1_,count,exact_values,13,20,1,19,0.05,7.618815426577475e-05
PADUR1_,count,exact_values,14,23,2,21,0.08695652173913043,8.761637740564097e-05
PADUR1_,count,exact_values,15,7044,904,6140,0.12833617262918795,0.02683346793240587
PADUR1_,count,exact_values,16,28,3,25,0.10714285714285714,0.00010666341597208466
PADUR1_,count,exact_values,17,43,3,40,0.06976744186046512,0.00016380453167141572
PADUR1_,count,exact_values,18,39,4,35,0.10256410256410256,0.00014856690081826076
PADUR1_,count,exact_values,19,6,0,6,0.0,2.2856446279732427e-05
PADUR1_,count,exact_values,20,12521,1175,11346,0.09384234486063414,0.04769759397808829
PADUR1_,count,exact_values,21,14,1,13,0.07142857142857142,5.333170798604233e-05
PADUR1_,count,exact_values,22,68,6,62,0.08823529411764706,0.0002590397245036342
PADUR1_,count,exact_values,23,22,3,19,0.13636363636363635,8.380696969235223e-05
PADUR1_,count,exact_values,24,29,5,24,0.1724137931034483,0.0001104728236853734
PADUR1_,count,exact_values,25,2479,180,2299,0.07260992335619201,0.00944352172124278
PADUR1_,count,exact_values,26,14,2,12,0.14285714285714285,5.333170798604233e-05
PADUR1_,count,exact_values,27,14,1,13,0.07142857142857142,5.333170798604233e-05
PADUR1_,count,exact_values,28,16,0,16,0.0,6.09505234126198e-05
PADUR1_,count,exact_values,29,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,30,43339,3287,40052,0.07584392810170977,0.1650959208862206
PADUR1_,count,exact_values,31,8,1,7,0.125,3.04752617063099e-05
PADUR1_,count,exact_values,32,31,6,25,0.1935483870967742,0.00011809163911195088
PADUR1_,count,exact_values,33,17,0,17,0.0,6.475993112590855e-05
PADUR1_,count,exact_values,34,7,1,6,0.14285714285714285,2.6665853993021166e-05
PADUR1_,count,exact_values,35,1869,137,1732,0.07330123060460139,0.007119783016136651
PADUR1_,count,exact_values,36,19,0,19,0.0,7.237874655248601e-05
PADUR1_,count,exact_values,37,26,3,23,0.11538461538461539,9.904460054550719e-05
PADUR1_,count,exact_values,38,33,4,29,0.12121212121212122,0.00012571045453852836
PADUR1_,count,exact_values,39,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,40,5527,335,5192,0.060611543332730236,0.021054596431346856
PADUR1_,count,exact_values,42,14,0,14,0.0,5.333170798604233e-05
PADUR1_,count,exact_values,43,9,1,8,0.1111111111111111,3.4284669419598644e-05
PADUR1_,count,exact_values,44,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,45,16949,1022,15927,0.060298542686884185,0.06456565133253082
PADUR1_,count,exact_values,46,11,0,11,0.0,4.1903484846176115e-05
PADUR1_,count,exact_values,47,16,2,14,0.125,6.09505234126198e-05
PADUR1_,count,exact_values,48,14,0,14,0.0,5.333170798604233e-05
PADUR1_,count,exact_values,49,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,50,1180,64,1116,0.05423728813559322,0.00449510110168071
PADUR1_,count,exact_values,51,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,52,14,0,14,0.0,5.333170798604233e-05
PADUR1_,count,exact_values,53,5,0,5,0.0,1.9047038566443688e-05
PADUR1_,count,exact_values,54,3,0,3,0.0,1.1428223139866213e-05
PADUR1_,count,exact_values,55,156,12,144,0.07692307692307693,0.0005942676032730431
PADUR1_,count,exact_values,56,3,1,2,0.3333333333333333,1.1428223139866213e-05
PADUR1_,count,exact_values,57,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,58,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,59,39,5,34,0.1282051282051282,0.00014856690081826076
PADUR1_,count,exact_values,60,38682,2321,36361,0.06000206814539062,0.14735550916543497
PADUR1_,count,exact_values,61,40,2,38,0.05,0.0001523763085315495
PADUR1_,count,exact_values,62,9,1,8,0.1111111111111111,3.4284669419598644e-05
PADUR1_,count,exact_values,63,11,1,10,0.09090909090909091,4.1903484846176115e-05
PADUR1_,count,exact_values,64,3,0,3,0.0,1.1428223139866213e-05
PADUR1_,count,exact_values,65,44,3,41,0.06818181818181818,0.00016761393938470446
PADUR1_,count,exact_values,66,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,67,7,1,6,0.14285714285714285,2.6665853993021166e-05
PADUR1_,count,exact_values,68,5,0,5,0.0,1.9047038566443688e-05
PADUR1_,count,exact_values,69,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,70,203,9,194,0.04433497536945813,0.0007733097657976138
PADUR1_,count,exact_values,72,7,0,7,0.0,2.6665853993021166e-05
PADUR1_,count,exact_values,73,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,75,837,52,785,0.06212664277180406,0.0031884742560226737
PADUR1_,count,exact_values,76,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,77,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,78,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,79,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,80,380,35,345,0.09210526315789473,0.0014475749310497205
PADUR1_,count,exact_values,82,4,0,4,0.0,1.523763085315495e-05
PADUR1_,count,exact_values,83,3,0,3,0.0,1.1428223139866213e-05
PADUR1_,count,exact_values,85,41,2,39,0.04878048780487805,0.00015618571624483824
PADUR1_,count,exact_values,90,7727,459,7268,0.05940209654458393,0.02943529340058208
PADUR1_,count,exact_values,93,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,95,8,1,7,0.125,3.04752617063099e-05
PADUR1_,count,exact_values,96,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,97,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,99,4,0,4,0.0,1.523763085315495e-05
PADUR1_,count,exact_values,100,36,3,33,0.08333333333333333,0.00013713867767839458
PADUR1_,count,exact_values,105,158,14,144,0.08860759493670886,0.0006018864186996206
PADUR1_,count,exact_values,110,138,11,127,0.07971014492753623,0.0005256982644338458
PADUR1_,count,exact_values,113,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,115,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,119,39,5,34,0.1282051282051282,0.00014856690081826076
PADUR1_,count,exact_values,120,11729,697,11032,0.05942535595532441,0.04468054306916361
PADUR1_,count,exact_values,122,12,1,11,0.08333333333333333,4.5712892559464854e-05
PADUR1_,count,exact_values,123,5,1,4,0.2,1.9047038566443688e-05
PADUR1_,count,exact_values,125,6,0,6,0.0,2.2856446279732427e-05
PADUR1_,count,exact_values,128,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,130,5,0,5,0.0,1.9047038566443688e-05
PADUR1_,count,exact_values,134,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,135,21,4,17,0.19047619047619047,7.999756197906349e-05
PADUR1_,count,exact_values,138,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,140,8,2,6,0.25,3.04752617063099e-05
PADUR1_,count,exact_values,142,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,145,3,0,3,0.0,1.1428223139866213e-05
PADUR1_,count,exact_values,150,1306,103,1203,0.07886676875957122,0.004975086473555092
PADUR1_,count,exact_values,160,4,0,4,0.0,1.523763085315495e-05
PADUR1_,count,exact_values,165,4,0,4,0.0,1.523763085315495e-05
PADUR1_,count,exact_values,170,25,1,24,0.04,9.523519283221845e-05
PADUR1_,count,exact_values,179,9,1,8,0.1111111111111111,3.4284669419598644e-05
PADUR1_,count,exact_values,180,4819,370,4449,0.07677941481635193,0.018357535770338426
PADUR1_,count,exact_values,181,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,182,7,0,7,0.0,2.6665853993021166e-05
PADUR1_,count,exact_values,183,13,1,12,0.07692307692307693,4.952230027275359e-05
PADUR1_,count,exact_values,185,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,189,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,195,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,200,3,0,3,0.0,1.1428223139866213e-05
PADUR1_,count,exact_values,210,244,24,220,0.09836065573770492,0.0009294954820424521
PADUR1_,count,exact_values,215,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,220,3,0,3,0.0,1.1428223139866213e-05
PADUR1_,count,exact_values,225,6,1,5,0.16666666666666666,2.2856446279732427e-05
PADUR1_,count,exact_values,230,11,1,10,0.09090909090909091,4.1903484846176115e-05
PADUR1_,count,exact_values,239,5,1,4,0.2,1.9047038566443688e-05
PADUR1_,count,exact_values,240,3677,299,3378,0.0813162904541746,0.01400719216176269
PADUR1_,count,exact_values,244,7,0,7,0.0,2.6665853993021166e-05
PADUR1_,count,exact_values,245,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,249,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,250,3,1,2,0.3333333333333333,1.1428223139866213e-05
PADUR1_,count,exact_values,254,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,255,7,2,5,0.2857142857142857,2.6665853993021166e-05
PADUR1_,count,exact_values,260,3,1,2,0.3333333333333333,1.1428223139866213e-05
PADUR1_,count,exact_values,270,320,40,280,0.125,0.001219010468252396
PADUR1_,count,exact_values,280,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,285,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,290,8,1,7,0.125,3.04752617063099e-05
PADUR1_,count,exact_values,293,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,298,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,299,3,0,3,0.0,1.1428223139866213e-05
PADUR1_,count,exact_values,300,1337,113,1224,0.08451757666417352,0.005093178112667043
PADUR1_,count,exact_values,302,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,305,4,0,4,0.0,1.523763085315495e-05
PADUR1_,count,exact_values,309,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,315,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,330,19,1,18,0.05263157894736842,7.237874655248601e-05
PADUR1_,count,exact_values,345,2,1,1,0.5,7.618815426577475e-06
PADUR1_,count,exact_values,359,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,360,932,63,869,0.06759656652360516,0.0035503679887851037
PADUR1_,count,exact_values,365,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,366,3,1,2,0.3333333333333333,1.1428223139866213e-05
PADUR1_,count,exact_values,390,15,2,13,0.13333333333333333,5.714111569933107e-05
PADUR1_,count,exact_values,419,20,1,19,0.05,7.618815426577475e-05
PADUR1_,count,exact_values,420,180,14,166,0.07777777777777778,0.0006856933883919728
PADUR1_,count,exact_values,427,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,430,1,1,0,1.0,3.8094077132887377e-06
PADUR1_,count,exact_values,440,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,450,5,1,4,0.2,1.9047038566443688e-05
PADUR1_,count,exact_values,465,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,480,540,42,498,0.07777777777777778,0.0020570801651759183
PADUR1_,count,exact_values,481,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,482,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,488,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,510,4,0,4,0.0,1.523763085315495e-05
PADUR1_,count,exact_values,539,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,540,137,16,121,0.11678832116788321,0.0005218888567205571
PADUR1_,count,exact_values,541,4,0,4,0.0,1.523763085315495e-05
PADUR1_,count,exact_values,542,3,1,2,0.3333333333333333,1.1428223139866213e-05
PADUR1_,count,exact_values,543,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,549,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,550,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,555,3,0,3,0.0,1.1428223139866213e-05
PADUR1_,count,exact_values,560,10,2,8,0.2,3.8094077132887376e-05
PADUR1_,count,exact_values,565,2,0,2,0.0,7.618815426577475e-06
PADUR1_,count,exact_values,570,13,3,10,0.23076923076923078,4.952230027275359e-05
PADUR1_,count,exact_values,575,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,580,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,585,6,2,4,0.3333333333333333,2.2856446279732427e-05
PADUR1_,count,exact_values,588,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,595,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,596,1,0,1,0.0,3.8094077132887377e-06
PADUR1_,count,exact_values,599,70,6,64,0.08571428571428572,0.00026665853993021167
PADUR1_,count,exact_values,<MISSING>,91375,10483,80892,0.1147250341997264,0.3480846298017584
PADUR2_,count,exact_values,1,434,36,398,0.08294930875576037,0.0016532829475673122
PADUR2_,count,exact_values,2,353,32,321,0.0906515580736544,0.0013447209227909244
PADUR2_,count,exact_values,3,231,20,211,0.08658008658008658,0.0008799731817696984
PADUR2_,count,exact_values,4,143,14,129,0.0979020979020979,0.0005447453030002895
PADUR2_,count,exact_values,5,959,101,858,0.10531803962460896,0.0036532219970438996
PADUR2_,count,exact_values,6,96,17,79,0.17708333333333334,0.00036570314047571883
PADUR2_,count,exact_values,7,87,9,78,0.10344827586206896,0.0003314184710561202
PADUR2_,count,exact_values,8,103,16,87,0.1553398058252427,0.00039236899446874
PADUR2_,count,exact_values,9,9,1,8,0.1111111111111111,3.4284669419598644e-05
PADUR2_,count,exact_values,10,3285,347,2938,0.10563165905631659,0.012513904338153505
PADUR2_,count,exact_values,11,11,2,9,0.18181818181818182,4.1903484846176115e-05
PADUR2_,count,exact_values,12,136,14,122,0.10294117647058823,0.0005180794490072684
PADUR2_,count,exact_values,13,28,2,26,0.07142857142857142,0.00010666341597208466
PADUR2_,count,exact_values,14,22,1,21,0.045454545454545456,8.380696969235223e-05
PADUR2_,count,exact_values,15,6135,564,5571,0.09193154034229829,0.023370716321026407
PADUR2_,count,exact_values,16,25,2,23,0.08,9.523519283221845e-05
PADUR2_,count,exact_values,17,23,4,19,0.17391304347826086,8.761637740564097e-05
PADUR2_,count,exact_values,18,21,1,20,0.047619047619047616,7.999756197906349e-05
PADUR2_,count,exact_values,19,3,0,3,0.0,1.1428223139866213e-05
PADUR2_,count,exact_values,20,9031,540,8491,0.05979404274166759,0.03440276105871059
PADUR2_,count,exact_values,21,2,1,1,0.5,7.618815426577475e-06
PADUR2_,count,exact_values,22,20,2,18,0.1,7.618815426577475e-05
PADUR2_,count,exact_values,23,9,0,9,0.0,3.4284669419598644e-05
PADUR2_,count,exact_values,24,19,3,16,0.15789473684210525,7.237874655248601e-05
PADUR2_,count,exact_values,25,1268,73,1195,0.057570977917981075,0.00483032898045012
PADUR2_,count,exact_values,26,5,0,5,0.0,1.9047038566443688e-05
PADUR2_,count,exact_values,27,6,0,6,0.0,2.2856446279732427e-05
PADUR2_,count,exact_values,28,8,2,6,0.25,3.04752617063099e-05
PADUR2_,count,exact_values,29,3,1,2,0.3333333333333333,1.1428223139866213e-05
PADUR2_,count,exact_values,30,25591,1538,24053,0.06009925364385917,0.09748655279077209
PADUR2_,count,exact_values,31,3,1,2,0.3333333333333333,1.1428223139866213e-05
PADUR2_,count,exact_values,32,2,0,2,0.0,7.618815426577475e-06
PADUR2_,count,exact_values,33,4,0,4,0.0,1.523763085315495e-05
PADUR2_,count,exact_values,34,5,1,4,0.2,1.9047038566443688e-05
PADUR2_,count,exact_values,35,698,40,658,0.05730659025787966,0.002658966583875539
PADUR2_,count,exact_values,36,4,0,4,0.0,1.523763085315495e-05
PADUR2_,count,exact_values,37,10,0,10,0.0,3.8094077132887376e-05
PADUR2_,count,exact_values,38,10,1,9,0.1,3.8094077132887376e-05
PADUR2_,count,exact_values,40,2255,104,2151,0.04611973392461197,0.008590214393466104
PADUR2_,count,exact_values,41,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,42,3,0,3,0.0,1.1428223139866213e-05
PADUR2_,count,exact_values,43,3,0,3,0.0,1.1428223139866213e-05
PADUR2_,count,exact_values,44,5,0,5,0.0,1.9047038566443688e-05
PADUR2_,count,exact_values,45,8044,433,7611,0.05382894082545997,0.03064287564569461
PADUR2_,count,exact_values,47,4,0,4,0.0,1.523763085315495e-05
PADUR2_,count,exact_values,48,5,0,5,0.0,1.9047038566443688e-05
PADUR2_,count,exact_values,50,491,22,469,0.04480651731160896,0.0018704191872247703
PADUR2_,count,exact_values,52,4,0,4,0.0,1.523763085315495e-05
PADUR2_,count,exact_values,54,2,0,2,0.0,7.618815426577475e-06
PADUR2_,count,exact_values,55,65,4,61,0.06153846153846154,0.00024761150136376795
PADUR2_,count,exact_values,58,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,59,24,1,23,0.041666666666666664,9.142578511892971e-05
PADUR2_,count,exact_values,60,25145,1383,23762,0.05500099423344601,0.09578755695064531
PADUR2_,count,exact_values,61,30,1,29,0.03333333333333333,0.00011428223139866214
PADUR2_,count,exact_values,62,7,1,6,0.14285714285714285,2.6665853993021166e-05
PADUR2_,count,exact_values,63,5,0,5,0.0,1.9047038566443688e-05
PADUR2_,count,exact_values,65,17,0,17,0.0,6.475993112590855e-05
PADUR2_,count,exact_values,67,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,69,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,70,79,5,74,0.06329113924050633,0.0003009432093498103
PADUR2_,count,exact_values,72,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,73,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,75,378,16,362,0.042328042328042326,0.0014399561156231428
PADUR2_,count,exact_values,78,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,80,170,9,161,0.052941176470588235,0.0006475993112590855
PADUR2_,count,exact_values,81,1,1,0,1.0,3.8094077132887377e-06
PADUR2_,count,exact_values,82,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,85,18,0,18,0.0,6.856933883919729e-05
PADUR2_,count,exact_values,86,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,87,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,90,4690,277,4413,0.05906183368869936,0.01786612217532418
PADUR2_,count,exact_values,93,1,1,0,1.0,3.8094077132887377e-06
PADUR2_,count,exact_values,95,4,0,4,0.0,1.523763085315495e-05
PADUR2_,count,exact_values,100,19,1,18,0.05263157894736842,7.237874655248601e-05
PADUR2_,count,exact_values,105,69,2,67,0.028985507246376812,0.0002628491322169229
PADUR2_,count,exact_values,110,75,1,74,0.013333333333333334,0.00028570557849665534
PADUR2_,count,exact_values,119,23,1,22,0.043478260869565216,8.761637740564097e-05
PADUR2_,count,exact_values,120,10898,789,10109,0.07239860524866948,0.04151492525942067
PADUR2_,count,exact_values,121,5,0,5,0.0,1.9047038566443688e-05
PADUR2_,count,exact_values,122,12,1,11,0.08333333333333333,4.5712892559464854e-05
PADUR2_,count,exact_values,123,2,1,1,0.5,7.618815426577475e-06
PADUR2_,count,exact_values,124,2,0,2,0.0,7.618815426577475e-06
PADUR2_,count,exact_values,125,2,0,2,0.0,7.618815426577475e-06
PADUR2_,count,exact_values,127,1,0,1,0.0,3.8094077132887377e-06
PADUR2_,count,exact_values,130,3,0,3,0.0,1.1428223139866213e-05
