position,name,title,semantic_type,source_kind,train_missing_fraction,test_missing_fraction,missing_fraction_difference,train_unique_count,train_min,train_max,train_mean,train_std,test_mean,test_std,train_test_standardized_mean_difference,train_test_tvd,train_test_tvd_basis,constant_including_missing,constant_when_present,exact_duplicate_of,codebook_validation_available,codebook_validation_status,codebook_outside_count_train,codebook_outside_fraction_train,unexpected_nonblank_count_train,unexpected_nonblank_fraction_train,unexpected_values_preview,positive_missing_fraction_development,negative_missing_fraction_development,missing_target_gap,positive_mean_development,negative_mean_development,target_standardized_mean_difference,target_tvd,target_tvd_basis,max_supported_positive_rate_lift
181,LSTBLDS3,Time Since Last Blood Stool Test,ordinal,optional_module,0.9552013652917244,0.9557501897073478,0.0005488244156234279,8,1.0,9.0,3.257891156462585,1.7687255611321004,3.2762396694214875,1.7867549630350745,-0.01032112364776819,0.0009661940173705137,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9320966350301985,0.9574976601149886,0.02540102508479014,3.1804320203303686,3.271726307510814,-0.05162063237257529,0.025401025084790165,exact_values,0.05879388880192664
182,HADSIGM3,Ever Had Sigmoidoscopy/Colonoscopy,categorical,optional_module,0.8774467825742454,0.8761919564084514,0.0012548261657939763,5,1.0,9.0,1.3019097826627544,0.6250182934348014,1.311180032491508,0.6568480555805742,-0.01445921922359104,0.0012548261657939915,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.8308886971527178,0.8817104559433079,0.05082175879059003,1.2834183673469388,1.3047333097845284,-0.03224945118489342,0.05082175879059006,exact_values,0.039392079052015624
183,HADSGCO1,Was your last test a sigmoidoscopy or colonoscopy?,binary,optional_module,0.9111280418120591,0.9106226972270728,0.0005053445849863003,5,1.0,9.0,2.0622385295933063,0.7421961479522238,2.069558101472995,0.7609471450697801,-0.009738263101212289,0.0006455511838759863,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.8711820534943917,0.9148281855863083,0.04364613209191659,2.096784996651038,2.0567602040816326,0.05010804317069298,0.0436461320919166,exact_values,0.09073723051601072
184,LASTSIG3,Time Since Last Sigmoidoscopy/Colonoscopy,ordinal,optional_module,0.911137184390571,0.9106226972270728,0.0005144871634982229,9,1.0,9.0,3.2572104667512605,1.659198023397211,3.2523527004909982,1.6531984909253277,0.0029330777708165092,0.0009138339575428564,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.8711820534943917,0.9148365423184918,0.04365448882410006,3.2431346282652376,3.264449023648317,-0.012763864561340469,0.043690737141361354,exact_values,0.07331409082212868
185,PCPSAAD2,Has a health professional EVER talked with you about the advantages of the PSA test?,binary,optional_module,0.9851463574443445,0.9845857065798737,0.0005606508644708796,5,1.0,9.0,1.638900287238408,1.273322796827223,1.6073546856465006,1.246601263635259,0.02503553867547034,0.0006216384444465345,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9793356341673857,0.9858896577082498,0.006554023540864096,1.6242171189979122,1.6482084690553747,-0.018372071822379193,0.006554023540864092,exact_values,0.0457786466947563
186,PCPSADI1,Has a health professional EVER talked with you about the disadvantages of the PSA test?,binary,optional_module,0.9851646426013684,0.9845948491026614,0.0005697934987070052,5,1.0,9.0,1.9619967132292522,1.2326002963409233,1.9655786350148368,1.2421871113017517,-0.0028947091771795073,0.0005789398664614053,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9793787748058671,0.9859063711726167,0.0065275963667495995,1.9602510460251046,1.9727245775274236,-0.010028504016046446,0.006527596366749567,exact_values,0.0374068138940578
187,PCPSARE1,Has a doctor EVER recommended that you have a PSA test?,binary,optional_module,0.9851798802322215,0.9845948491026614,0.0005850311295600985,5,1.0,9.0,1.6876413736376723,1.2384383882486414,1.688427299703264,1.2708613710930965,-0.0006263583802800207,0.0005850311295601024,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9794219154443485,0.9859147279048001,0.006492812460451525,1.6079664570230607,1.703055473153367,-0.07583911066026193,0.006492812460451528,exact_values,0.05756259086010239
188,PSATEST1,Ever Had PSA Test,categorical,optional_module,0.9851798802322215,0.9845948491026614,0.0005850311295600985,5,1.0,9.0,1.6841455891425046,1.2794623801010923,1.6724035608308605,1.3220716513797501,0.009025792899507869,0.0007922989626912444,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9794219154443485,0.9859147279048001,0.006492812460451525,1.530398322851153,1.7167012755858795,-0.14737698432313728,0.006492812460451528,exact_values,0.06458254459058245
189,PSATIME,Time Since Last PSA Test,ordinal,optional_module,0.9919545309095342,0.9912231781237715,0.0007313527857627511,8,1.0,9.0,1.9041666666666666,1.503878088661297,1.903125,1.455589308278609,0.0007038618038484782,0.0007740189880138889,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.986281276962899,0.9926418973124749,0.006360620349575852,2.1132075471698113,1.8727995457126632,0.15472037818276216,0.006360620349575866,exact_values,0.09169792920596705
190,PCPSARS1,What was the MAIN reason you had this PSA test?,categorical,optional_module,0.991963673488046,0.9912231781237715,0.0007404953642745626,8,1.0,9.0,1.6913158892681077,1.3660284774622604,1.7197916666666666,1.3903027092197904,-0.020661285794798513,0.0007465904723400009,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9863244176013805,0.9926460756785667,0.00632165807718621,1.7634069400630914,1.6835227272727273,0.05763245116912406,0.006338371541553076,exact_values,0.05686967256306362
191,PCPSADE1,Why was PSA test done?,categorical,optional_module,0.9981836744023039,0.9981257828285137,5.7891573790214146e-05,6,1.0,9.0,2.315436241610738,1.105733977268133,2.346341463414634,1.2305258762753526,-0.02641934429056254,0.0001249417189248073,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9964624676445212,0.9983871506885947,0.0019246830440735607,2.658536585365854,2.2875647668393784,0.29568900150496685,0.0019246830440735768,exact_values,0.00015522298453821137
192,PCDMDECN,Who made the decision with you to have PSA test?,categorical,optional_module,0.9994544928154571,0.9993508808820706,0.00010361193338648267,9,1.0,21.0,1.7932960893854748,2.747626660280902,2.183098591549296,3.3538284163948715,-0.12714761507619124,0.00018284772527118402,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9989214840379638,0.9995069528011766,0.0005854687632128597,1.92,1.805084745762712,0.04139525417051691,0.0006147173258549273,exact_values,4.715874402627662e-05
193,SCNTMNY1,Times Past 12 Months Worried/Stressed About Having Enough Money To Pay Your Rent/Mortgage?,ordinal,optional_module,0.842680604019687,0.8427760356192687,9.543159958169678e-05,9,1.0,9.0,4.123087055906397,1.3852328163801604,4.119962784206548,1.3959943354806104,0.0022466689281555145,0.0013202769440960555,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.8332614322691976,0.8433029148281855,0.010041482558987957,3.989909443725744,4.140419177643859,-0.10102154298951421,0.017233101692504305,exact_values,0.07557752786817441
194,SCNTMEL1,Times Past 12 Months Worried/Stressed About Having Enough Money To Buy Nutritious Meals?,ordinal,optional_module,0.8339311563838054,0.8343009169950356,0.00036976061123017434,9,1.0,9.0,4.331510469234581,1.1729825122787856,4.332818362392408,1.182862426525827,-0.0011103291519036144,0.001042495737464015,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.8248058671268335,0.8346369835539511,0.009831116427117648,4.1312484609702045,4.351930462906812,-0.17278999543259915,0.015417772870162457,exact_values,0.08562885025859863
195,SCNTPAID,How Are You Generally Paid For The Work You Do,categorical,optional_module,0.9208435552440306,0.9211823110469103,0.00033875580287967555,7,1.0,9.0,1.897936397936398,1.0713088626784815,1.90175153694467,1.0704119038336168,-0.003562685419449452,0.0007470500851698486,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9683347713546161,0.9161276574408344,0.052207113913781744,2.2193460490463215,1.8846211328650426,0.2731824577096297,0.052564451819711255,exact_values,0.060817658018870714
196,SCNTWRK1,How Many Hours Per Week Do You Work,count,optional_module,0.9208770780319075,0.9212645937519999,0.00038751572009232405,94,1.0,99.0,43.73643261564534,16.527483222418617,43.84951230840687,16.65209484969933,-0.006816174396514502,0.002520589227888411,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9683779119930975,0.9161652627356599,0.05221264925743763,42.37789904502046,43.78708133971292,-0.07636873266457427,0.05262290928837154,exact_values,0.0664899902571202
197,SCNTLPAD,How Were You Generally Paid For The Work You Did,categorical,optional_module,0.9422189038048364,0.9416889896598067,0.0005299141450296752,7,1.0,9.0,1.8688818565400844,1.2384070067276611,1.8863280025086233,1.2750216152853142,-0.013880875665304805,0.0007464363393274963,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9005176876617774,0.9461450394437759,0.045627351781998504,1.9679098005203817,1.8535185041508262,0.08893877088641199,0.045627351781998504,exact_values,0.1161004449292375
198,SCNTLWK1,How Many Hours Per Week Did You Work,count,optional_module,0.9134776844896155,0.9135848746102999,0.00010719012068438616,93,1.0,99.0,47.46606318903878,22.892970386648614,47.11225137537029,22.393850564171156,0.015624427574694044,0.0028008788294922363,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.8569025021570319,0.9189188059901057,0.06201630383307377,50.35936086825445,46.94944601906725,0.14877829656729252,0.06332931734309045,exact_values,0.108340615057286
199,SXORIENT,Sexual orientation or gender identity,categorical,optional_module,0.621463726819754,0.6209875753115315,0.00047615150822255536,7,1.0,9.0,1.2540193702651135,1.2384419257428503,1.2488903898108838,1.2238774596459923,0.004165902087688135,0.0011253743288043,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.6245901639344262,0.6217784797432812,0.0028116841911450807,1.3244081820271203,1.2483898408069025,0.057358695155494514,0.007494738503357299,exact_values,0.04073018727048318
200,TRNSGNDR,Do you consider yourself to be transgender?,categorical,optional_module,0.6216648635470157,0.6212069958584372,0.0004578676885784727,7,1.0,9.0,4.051037093721052,0.5462729947724091,4.0522542961961765,0.5443248750753368,-0.0022321711179634995,0.0006102515198709802,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.6250215703192408,0.621962327851317,0.003059242467923773,4.071675103543488,4.048963802155291,0.03888774845819419,0.006595688952939411,exact_values,0.07775632336655099
201,RCSGENDR,Gender of child,binary,optional_module,0.8642418516769013,0.8649009407655949,0.0006590890886936096,4,1.0,9.0,1.8412687723078995,1.6702653461512436,1.8330513636056034,1.6629252165084687,0.00493064445202254,0.0009390537070259196,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9516824849007766,0.8558672616659981,0.09581522323477842,1.8607142857142858,1.8403826641542254,0.011968778105032902,0.09581522323477841,exact_values,0.05723743433589071
202,RCSRLTN2,Relationship to child,categorical,optional_module,0.864714218233349,0.8652483566315289,0.0005341383981798398,9,1.0,9.0,1.7092043611461525,1.7793766531031763,1.7164665174028089,1.789713496522673,-0.004069454956163744,0.0008114001999638819,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9518119068162209,0.8564062708918304,0.09540563592439044,2.080572963294539,1.6973171157539428,0.2088908007647521,0.10132766338788586,exact_values,0.0825622748756656
203,CASTHDX2,Hlth pro ever said child has asthma,categorical,optional_module,0.8808752495162052,0.8814397644886129,0.0005645149724077259,5,1.0,9.0,2.190411624753767,1.474815799110064,2.17805367057372,1.4625141788080118,0.008414339483625856,0.0009910765799921537,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9593183779119931,0.873654566118465,0.08566381179352811,2.3022269353128313,2.18615649183147,0.07114926250760945,0.08566381179352808,exact_values,0.0606672834735236
204,CASTHNO2,Child still have asthma?,binary,optional_module,0.9853383515930944,0.9848965523546568,0.00044179923843756796,5,1.0,9.0,1.4633132404905425,0.9823081412353585,1.4745762711864407,1.0138066863112218,-0.01128354794099861,0.0004417992384375645,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9930974978429681,0.984586007487632,0.008511490355336049,1.4,1.4716725399837354,-0.07177280896770635,0.008511490355336045,exact_values,0.05567564338783393
205,EMTSUPRT,How often get emotional support needed,ordinal,optional_module,0.9540463528730553,0.9555947668199563,0.0015484139469009728,8,1.0,9.0,1.8233304595795476,1.263782098153068,1.8017294626312539,1.1915619769561767,0.01758748125628336,0.001667249245756937,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9635030198446937,0.9532566185318893,0.01024640131280441,1.9680851063829787,1.8115669974077053,0.11739157189404972,0.01111874104553434,exact_values,0.029548011154233715
206,LSATISFY,Satisfaction with life,ordinal,optional_module,0.9540768281347616,0.9556130518655318,0.0015362237307702253,7,1.0,9.0,1.670316543898069,0.8957221531985681,1.6679711637487127,0.8571225201897699,0.0026754357856492664,0.0015453549415544833,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9635461604831751,0.9532900454606231,0.01025611502255197,1.8355029585798817,1.6634761606583772,0.1845240643536163,0.011305947709093033,exact_values,0.032420795601654784
207,ADPLEASR,Days had little pleasure doing things,count,optional_module,0.9538574062504762,0.9534554164876256,0.000401989762850663,18,1.0,99.0,63.57915593421835,37.417086094306015,63.09860538204675,37.61073482153982,0.012809886937231653,0.0012494224830429097,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9391285591026747,0.9553750501403931,0.01624649103771847,58.30403968816442,64.41338951310861,-0.16107194686759035,0.01633438381566752,exact_values,0.128706726859926
208,ADDOWN,"Days felt down, depressed or hopeless",count,optional_module,0.9538970240906944,0.9534828440559888,0.0004141800347056135,18,1.0,99.0,66.9482416710735,35.94211412861892,67.02928459119497,35.92983924800613,-0.0022552029027185154,0.0007128763834392561,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9392148403796376,0.955421012167402,0.0162061717877644,61.79985805535841,67.66866622926234,-0.15976302834806716,0.016319242195662935,exact_values,0.14365669209256499
209,ADSLEEP,Days had trouble with sleep,count,optional_module,0.9539183567738888,0.953510271624352,0.00040808514953682984,18,1.0,99.0,51.31664572448912,40.076707004202795,51.25722713864307,40.10601866205216,0.0014820793726364626,0.000895758824858949,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9392148403796376,0.9554419039978607,0.016227063618223014,46.25762952448545,52.08814703675919,-0.14705655532776793,0.016743190972110442,exact_values,0.10865171071857209
210,ADENERGY,Days were tired or had little energy,count,optional_module,0.9539305468785714,0.9535285566699275,0.00040199020864384316,18,1.0,99.0,39.36673943242707,39.80664951416868,39.05528231359433,39.82341374181669,0.00782260114322399,0.0012158742292271393,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9392148403796376,0.9554544390961358,0.01623959871649816,33.10220014194464,40.49620110683801,-0.19235443034698577,0.01773486685930265,exact_values,0.11507957171804435
211,ADEAT1,Days ate too little or too much,count,optional_module,0.953957974614107,0.9535376991927152,0.0004202754213917803,18,1.0,99.0,59.986431029917924,38.6894643334307,59.209759937032665,38.9438399164166,0.020008601492260296,0.0008532461983787379,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9392148403796376,0.9554795092926862,0.016264668913048563,54.47622427253371,60.597559831065226,-0.15705930681014896,0.0162716686676678,exact_values,0.11995480993991202
212,ADFAIL,Days felt like failure or let family down,count,optional_module,0.9539732122449601,0.9535559842382907,0.0004172280066694345,18,1.0,99.0,74.06687413096736,30.717443081796283,74.24606299212599,30.457536017347174,-0.005858187337295352,0.0008134303145139271,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9392148403796376,0.955496222757053,0.016281382377415388,71.06884315117104,74.63815604168623,-0.11347292759220305,0.01662051428786333,exact_values,0.13228616450008468
213,ADTHINK,Days had trouble concentrating,count,optional_module,0.9540097825590077,0.9535742692838662,0.00043551327514146365,18,1.0,99.0,76.02981909747531,28.766730582003674,76.18786923985822,28.593498893232713,-0.005510766712822281,0.0007677212111969627,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9392579810181191,0.9555380064179703,0.016280025399851183,73.0596590909091,76.42900103373744,-0.11314163572836271,0.01636412988868108,exact_values,0.11606300857104641
214,ADMOVE,Days talked to move slower or faster than usual,count,optional_module,0.9540433053468846,0.9536108393750171,0.0004324659718675239,18,1.0,99.0,78.99257294429708,25.339795774209215,79.1568782026015,25.100684618924863,-0.006514744146887865,0.0009048513073555368,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9393874029335634,0.9555630766145207,0.016175673680957292,71.94448398576512,79.92628114715562,-0.2822191202471619,0.016202208288470903,exact_values,0.17426776160820168
215,MISTMNT,Receiving medicine or treatment from health pro for emotional problem,binary,optional_module,0.9540798756609322,0.9536382669433804,0.0004416087175518335,5,1.0,9.0,1.8778205468542606,0.538414653324154,1.8814829422204693,0.5339529455231373,-0.006830425818953945,0.0005726934673153246,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9394736842105263,0.9556006819093462,0.016126997698819867,1.8075552387740557,1.8877282138151703,-0.14434197331199164,0.016126997698819864,exact_values,0.08526571139541685
216,ADANXEV,Ever told you had an anxiety disorder,binary,optional_module,0.9541012083441267,0.9536474094661681,0.00045379887795859997,5,1.0,9.0,1.8734479782218976,0.590453222027474,1.8727810650887573,0.5771698253498094,0.0011422692995453065,0.0005818408938287395,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9395168248490078,0.9556132170076214,0.01609639215861358,1.8330955777460771,1.8833662807116633,-0.07623155723887674,0.016096392158613578,exact_values,0.0767161488832185
217,QSTVER,Questionnaire Version Identifier,survey_design,administrative,0.0,0.0,0.0,8,10.0,23.0,14.8859189053286,5.027451873166142,14.851726565428464,5.022873744912388,0.0068042245897378196,0.004098028689019203,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.0,0.0,0.0,13.600862812769629,15.014757989035967,-0.29158152211135274,0.13827653149266605,exact_values,0.035925184941485264
218,QSTLANG,Language identifier,survey_design,administrative,4.266536638883386e-05,7.314018230190439e-05,3.0474815913070525e-05,4,1.0,3.0,1.0371235001721926,0.1891772002487552,1.0370847848149876,0.1890663278225478,0.00020471126493121528,3.679621977164384e-05,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.0,2.9248562642064448e-05,2.9248562642064448e-05,1.0318809318377913,1.0381078133552843,-0.03386188232412796,0.006316226561781663,exact_values,0.013487331173689832
219,MSCODE,Metropolitan Status Code,survey_design,survey_design,0.434083532692337,0.43053054059737245,0.003552992094964569,5,1.0,5.0,2.5422597026338605,1.7240538039589353,2.5358335473927562,1.7231482740462298,0.0037283309037158853,0.0035529920949645827,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.31056945642795514,0.4465336274903062,0.13596417106235104,2.674363306426381,2.5275932356937942,0.08445313660677409,0.13596417106235104,exact_values,0.030717740131725665
220,_STSTR,Sample Design Stratification Variable,survey_design,survey_design,0.0,0.0,0.0,>256,11011.0,722019.0,301218.25734529993,160323.16892344717,301032.8538933433,160464.41663924055,0.0011559264904758104,0.009749999999999995,sample_quantile_bins,False,False,,False,not_machine_checkable,0,0.0,0,0.0,[],0.0,0.0,0.0,303524.10767903365,300871.67312224227,0.016536995318687787,0.035563903886228085,sample_quantile_bins,0.017787069193412122
221,_STRWT,Stratum weight,survey_design,survey_design,6.704557575388179e-05,3.6570091150952194e-05,3.0475484602929598e-05,>256,0.9452460365669324,1603.2865610007273,104.26041842957366,159.98732608278965,104.28018674427928,159.88992953689595,-0.0001235993709585377,0.011599999999999997,sample_quantile_bins,False,False,,False,not_machine_checkable,0,0.0,0,0.0,[],0.0,6.26754913758524e-05,6.26754913758524e-05,81.8138830995051,106.49283323215512,-0.16718049666945797,0.06677035360335316,sample_quantile_bins,0.03081827129515459
222,_RAWRAKE,Raw weighting factor used in raking,survey_design,survey_design,0.0,0.0,0.0,12,0.3333333333333333,5.0,1.4398621502328828,0.7027934743446219,1.4446069781828936,0.70331416000063,-0.0067488825304684984,0.004340680831146597,exact_values,False,False,,False,not_machine_checkable,0,0.0,0,0.0,[],0.0,0.0,0.0,1.4353321829163075,1.4402347406070333,-0.007128469507319227,0.031007759315961007,exact_values,0.04937908862625691
223,_WT2RAKE,Design weight use in raking,survey_design,survey_design,0.0,0.0,0.0,>256,0.3627727202146234,3191.946865431815,121.52451500631516,166.96161863830022,121.9116147474425,167.01403589849576,-0.0023181314631840148,0.014950000000000012,sample_quantile_bins,False,False,,False,not_machine_checkable,0,0.0,0,0.0,[],0.0,0.0,0.0,99.16059002318165,123.7746739661228,-0.1578517892453556,0.06200868477032666,sample_quantile_bins,0.03925210877253053
224,_CHISPNC,"Child Hispanic, Latino/a, or Spanish origin calculated variable",survey_design,administrative,0.27560607676718424,0.27605847557575036,0.00045239880856612347,4,1.0,9.0,7.607091321377036,2.8414007285560596,7.604200343503738,2.8447668731213196,0.0010168456398904847,0.0010678499771950133,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.2924503882657463,0.2738877189463832,0.018562669319363123,8.497347722699836,7.52602443333199,0.39995853766505346,0.09978563792250741,exact_values,0.057822641138725206
225,_CRACE1,Child Non-Hispanic Race including Multiracial,survey_design,administrative,0.851881085528822,0.8517082803828888,0.00017280514593320806,10,1.0,99.0,7.222640577742115,22.157559130601417,7.202034525277435,22.192878481474768,0.0009292375471326562,0.0013888668312174593,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9475409836065574,0.8428098676293622,0.1047311159771952,8.143092105263158,7.23083466241361,0.03975750864550943,0.10473111597719519,exact_values,0.06960215984122796
226,_CPRACE,Preferred Child Race Categories,survey_design,administrative,0.851881085528822,0.8517082803828888,0.00017280514593320806,10,1.0,99.0,7.222640577742115,22.157559130601417,7.202034525277435,22.192878481474768,0.0009292375471326562,0.0013888668312174593,exact_values,False,False,_CRACE1,True,checked,0,0.0,0,0.0,[],0.9475409836065574,0.8428098676293622,0.1047311159771952,8.143092105263158,7.23083466241361,0.03975750864550943,0.10473111597719519,exact_values,0.06960215984122796
227,_CLLCPWT,Final child weight: Land-line and Cell-Phone data,survey_design,administrative,0.8642875645694608,0.8649466533795336,0.0006590888100728165,>256,7.8139298103000465,25755.013877099474,805.383803168481,1348.661253439941,796.3225194948691,1304.6150855853248,0.006829319082783796,0.005800000000000021,sample_quantile_bins,False,False,,False,not_machine_checkable,0,0.0,0,0.0,[],0.951725625539258,0.8559048669608237,0.0958207585784343,736.7896088825393,806.5484952765632,-0.05487211720997861,0.10055730206347202,sample_quantile_bins,0.015337969650860886
228,_DUALUSE,Dual Phone Use Categories,survey_design,administrative,0.0,0.0,0.0,3,1.0,9.0,4.16073262529142,3.7651291774815294,4.159738158147359,3.765746771252219,0.0002641039760809892,0.0009144657301492221,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.0,0.0,0.0,3.941846419327006,4.184616927396711,-0.06473868664940295,0.052469749638937274,exact_values,0.012743971194719844
229,_DUALCOR,Dual Phone Use Correction Factor,survey_design,administrative,0.3751017111859448,0.3750902824125289,1.142877341592241e-05,107,0.0794375210079174,0.9205624789882658,0.6196993650055259,0.20160159515742157,0.6203867428498078,0.20193823211982515,-0.0034067398489241456,0.009046201663471273,exact_values,False,False,,False,not_machine_checkable,0,0.0,0,0.0,[],0.3506471095772217,0.37783293221018854,0.027185822632966816,0.6359022089014073,0.6181319199486083,0.08981179391750906,0.07915358142286467,exact_values,0.05555192813242975
230,_LLCPWT,Final weight: Land-line and cell-phone data,survey_design,administrative,0.0,0.0,0.0,>256,1.4335054328182186,33134.939618228345,569.638599630628,992.1978933632445,571.1374119409735,997.4603981300372,-0.0015065974636937548,0.014050000000000007,sample_quantile_bins,False,False,,False,not_machine_checkable,0,0.0,0,0.0,[],0.0,0.0,0.0,412.52076360201573,584.8868695071761,-0.19582666685853817,0.07036225661557893,sample_quantile_bins,0.03372546362398958
231,_RFHLTH,Adults with good or better health,binary,derived,0.0,0.0,0.0,3,1.0,9.0,1.205540402578207,0.5611068765389832,1.2060358935444646,0.5640952486079144,-0.0008807114876626319,0.00011162046962152959,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.0,0.0,0.0,1.5084987057808457,1.1759927797833936,0.5311211980748306,0.31951588477071435,exact_values,0.13922234904047215
232,_HCVU651,Respondents aged 18-64 with health care coverage,binary,derived,0.0,0.0,0.0,3,1.0,9.0,3.936788212168772,3.7947704800979394,3.9362674736466783,3.7940092838600252,0.00013723906495405718,0.0006669955382767948,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.0,0.0,0.0,6.355737704918033,3.7051076347105227,0.7112867381069558,0.33632823617373975,exact_values,0.07542342980551923
233,_RFHYPE5,High Blood Pressure Calculated Variable,binary,derived,0.0,0.0,0.0,3,1.0,9.0,1.424048029012449,0.6331654787517276,1.4246976110587957,0.6364681224690936,-0.0010232556038557313,0.00013772013137294402,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.0,0.0,0.0,1.7695427092320966,1.3915087244283995,0.6086168690509574,0.3730140380987386,exact_values,0.0745898244288034
234,_CHOLCHK,Cholesterol Checked Calculated Variable,categorical,derived,0.0,0.0,0.0,4,1.0,9.0,1.529669191034178,1.5468928998558313,1.5311622889220051,1.5453198837678674,-0.0009657147157168821,0.0015444016684361909,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.0,0.0,0.0,1.273597929249353,1.555200394437759,-0.19488809495847922,0.12449442058701955,exact_values,0.06691042339912069
235,_RFCHOL,High Cholesterol Calculated Variable,binary,derived,0.133484693799808,0.13530019473573537,0.001815500935927361,4,1.0,9.0,1.4886471544029205,0.8641641500176406,1.4873969126665256,0.8678241819292408,0.0014437036575865483,0.0026261098807533975,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.03770491803278689,0.142574207781789,0.10486928974900211,1.7818075854030306,1.4574037796165804,0.3627998282819104,0.3290300157092144,exact_values,0.07235401274586474
236,_LTASTH1,Lifetime Asthma Calculated Variable,binary,derived,0.0,0.0,0.0,3,1.0,9.0,1.1580264220518994,0.5486209566648219,1.1560537214639008,0.5336509711778417,0.0036451317854949597,0.0002651514383672619,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.0,0.0,0.0,1.2274805867126835,1.1519421045594331,0.12364129425559241,0.06071904049197982,exact_values,0.0554401844723859
237,_CASTHM1,Current Asthma Calculated Variable,binary,derived,0.0,0.0,0.0,3,1.0,9.0,1.1469517119478263,0.7236579073772238,1.1425959279203504,0.6969713303295547,0.006131108083146474,0.0006217349029587118,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.0,0.0,0.0,1.221786022433132,1.1398373779917101,0.10425900069316692,0.0602748690004719,exact_values,0.05118454391284609
238,_ASTHMS1,Computed Asthma Status,categorical,derived,0.0,0.0,0.0,4,1.0,9.0,2.8227071174973717,0.7903794141744581,2.817853518499895,0.7764869395421804,0.006195050673987122,0.0007347357156218589,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.0,0.0,0.0,2.7352459016393444,2.8314697820564247,-0.11126800180324112,0.06071904049197981,exact_values,0.05118454391284609
239,_DRDXAR1,Respondents diagnosed with arthritis,binary,derived,0.005738491779298155,0.005851214584152351,0.00011272280485419631,3,1.0,2.0,1.6641982271373048,0.4722699886769922,1.664802876612807,0.4720593308686353,-0.0012805902516049926,0.0006389640593846575,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.00724762726488352,0.005569762000267415,0.0016778652646161048,1.4097861985051277,1.688623710582155,-0.5837800634389169,0.27797201952640244,exact_values,0.0665879939810788
240,_PRACE1,Computed Preferred Race,categorical,derived,0.0,0.0,0.0,10,1.0,99.0,3.096896094595212,12.495961794717596,3.1062452573163037,12.49504580925622,-0.00074820214238381,0.0038176485635257208,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.0,0.0,0.0,2.7339085418464193,3.1349779382270357,-0.033308719838217316,0.03001146235054934,exact_values,0.05214617785304062
